,square,space_H,space_W,square_H,square_W,margin_H,margin_W,amount_sq_H,amount_sq_W,h,w,busbar_width,coverage [%],amount of ptc elements,square/aspect-ratio
791,0.116,4.8,3.8999999999999995,0.5,4.3,2.4,4.15,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
792,0.116,4.8,4.2,0.5,4.3,2.4,3.85,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
793,0.116,4.8,4.5,0.5,4.3,2.4,3.55,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
794,0.116,4.8,4.8,0.5,4.3,2.4,3.25,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
795,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
796,0.116,4.8,3.5999999999999996,0.5,4.3,2.4,4.45,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
797,0.116,4.8,3.8999999999999995,0.5,4.3,2.4,4.15,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
798,0.116,4.8,4.2,0.5,4.3,2.4,3.85,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
799,0.116,4.8,4.5,0.5,4.3,2.4,3.55,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
800,0.116,4.8,4.8,0.5,4.3,2.4,3.25,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
801,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
802,0.116,4.8,3.5999999999999996,0.5,4.3,2.4,4.45,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
803,0.116,4.8,3.8999999999999995,0.5,4.3,2.4,4.15,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
804,0.116,4.8,4.2,0.5,4.3,2.4,3.85,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
805,0.116,4.8,4.5,0.5,4.3,2.4,3.55,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
806,0.116,4.8,4.8,0.5,4.3,2.4,3.25,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
807,0.116,4.8,2.9999999999999996,0.5,4.3,2.4,5.05,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
808,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
809,0.116,4.8,3.5999999999999996,0.5,4.3,2.4,4.45,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
810,0.116,4.8,3.8999999999999995,0.5,4.3,2.4,4.15,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
811,0.116,4.8,4.2,0.5,4.3,2.4,3.85,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
812,0.116,4.8,4.5,0.5,4.3,2.4,3.55,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
813,0.116,4.8,4.8,0.5,4.3,2.4,3.25,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
814,0.116,4.8,2.9999999999999996,0.5,4.3,2.4,5.05,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
815,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
816,0.116,4.8,3.5999999999999996,0.5,4.3,2.4,4.45,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
817,0.116,4.8,3.8999999999999995,0.5,4.3,2.4,4.15,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
818,0.116,4.8,4.2,0.5,4.3,2.4,3.85,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
819,0.116,4.8,4.5,0.5,4.3,2.4,3.55,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
820,0.116,4.8,2.6999999999999997,0.5,4.3,2.4,5.35,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
821,0.116,4.8,2.9999999999999996,0.5,4.3,2.4,5.05,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
822,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
823,0.116,4.8,3.5999999999999996,0.5,4.3,2.4,4.45,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
824,0.116,4.8,3.8999999999999995,0.5,4.3,2.4,4.15,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
825,0.116,4.8,4.2,0.5,4.3,2.4,3.85,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
826,0.116,4.8,2.6999999999999997,0.5,4.3,2.4,5.35,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
827,0.116,4.8,2.9999999999999996,0.5,4.3,2.4,5.05,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
828,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
829,0.116,4.8,3.5999999999999996,0.5,4.3,2.4,4.45,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
830,0.116,4.8,2.6999999999999997,0.5,4.3,2.4,5.35,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
831,0.116,4.8,2.9999999999999996,0.5,4.3,2.4,5.05,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
832,0.116,4.8,3.3,0.5,4.3,2.4,4.75,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
833,0.116,4.8,2.4,0.5,4.3,2.4,5.65,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
834,0.116,4.8,2.6999999999999997,0.5,4.3,2.4,5.35,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
835,0.116,4.8,2.9999999999999996,0.5,4.3,2.4,5.05,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
836,0.116,4.8,2.4,0.5,4.3,2.4,5.65,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
837,0.116,4.8,2.0999999999999996,0.5,4.3,2.4,5.95,30.0,3.0,159.0,29.0,5.379,3.0,90.0,0.12
838,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
839,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
840,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
841,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
842,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
843,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
844,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
845,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
846,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
847,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
848,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
849,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
850,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
851,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
852,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
853,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
854,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
855,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
856,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
857,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
858,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
859,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
860,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
861,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
862,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
863,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
864,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
865,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
866,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
867,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
868,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
869,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
870,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
871,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
872,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
873,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
874,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
875,0.134,2.0999999999999996,2.6999999999999997,0.9,6.7,2.55,6.45,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
876,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
877,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
878,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
879,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
880,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
881,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
882,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
883,0.134,2.0999999999999996,2.4,0.9,6.7,2.55,6.6,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
884,0.134,2.0999999999999996,2.6999999999999997,0.9,6.7,2.55,6.45,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
885,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
886,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
887,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
888,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
889,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
890,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
891,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
892,0.134,2.0999999999999996,2.4,0.9,6.7,2.55,6.6,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
893,0.134,2.0999999999999996,2.6999999999999997,0.9,6.7,2.55,6.45,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
894,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
895,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
896,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
897,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
898,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
899,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
900,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
901,0.134,2.0999999999999996,2.0999999999999996,0.9,6.7,2.55,6.75,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
902,0.134,2.0999999999999996,2.4,0.9,6.7,2.55,6.6,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
903,0.134,2.0999999999999996,2.6999999999999997,0.9,6.7,2.55,6.45,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
904,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
905,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
906,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
907,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
908,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
909,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
910,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
911,0.134,2.0999999999999996,1.8,0.9,6.7,2.55,6.9,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
912,0.134,2.0999999999999996,2.0999999999999996,0.9,6.7,2.55,6.75,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
913,0.134,2.0999999999999996,2.4,0.9,6.7,2.55,6.6,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
914,0.134,2.0999999999999996,2.6999999999999997,0.9,6.7,2.55,6.45,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
915,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
916,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
917,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
918,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
919,0.134,2.0999999999999996,4.2,0.9,6.7,2.55,5.7,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
920,0.134,2.0999999999999996,4.5,0.9,6.7,2.55,5.55,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
921,0.134,2.0999999999999996,4.8,0.9,6.7,2.55,5.4,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
922,0.134,2.0999999999999996,1.8,0.9,6.7,2.55,6.9,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
923,0.134,2.0999999999999996,2.0999999999999996,0.9,6.7,2.55,6.75,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
924,0.134,2.0999999999999996,2.4,0.9,6.7,2.55,6.6,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
925,0.134,2.0999999999999996,2.6999999999999997,0.9,6.7,2.55,6.45,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
926,0.134,2.0999999999999996,2.9999999999999996,0.9,6.7,2.55,6.3,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
927,0.134,2.0999999999999996,3.3,0.9,6.7,2.55,6.15,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
928,0.134,2.0999999999999996,3.5999999999999996,0.9,6.7,2.55,6.0,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
929,0.134,2.0999999999999996,3.8999999999999995,0.9,6.7,2.55,5.85,52.0,2.0,159.0,29.0,5.379,10.0,104.0,0.13
930,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
931,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
932,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
933,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
934,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
935,0.132,2.4,4.2,0.7,5.3,1.65,7.1,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
936,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
937,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
938,0.132,2.4,3.8999999999999995,0.7,5.3,1.65,7.25,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
939,0.132,2.4,4.2,0.7,5.3,1.65,7.1,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
940,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
941,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
942,0.132,2.4,3.8999999999999995,0.7,5.3,1.65,7.25,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
943,0.132,2.4,4.2,0.7,5.3,1.65,7.1,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
944,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
945,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
946,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
947,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
948,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
949,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
950,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
951,0.132,2.4,4.2,0.7,5.3,1.65,7.1,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
952,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
953,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
954,0.132,2.4,3.8999999999999995,0.7,5.3,1.65,7.25,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
955,0.132,2.4,4.2,0.7,5.3,1.65,7.1,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
956,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
957,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
958,0.132,2.4,3.8999999999999995,0.7,5.3,1.65,7.25,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
959,0.132,2.4,4.2,0.7,5.3,1.65,7.1,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
960,0.132,2.4,4.5,0.7,5.3,1.65,6.95,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
961,0.132,2.4,4.8,0.7,5.3,1.65,6.8,51.0,2.0,159.0,29.0,5.379,6.0,102.0,0.13
962,0.132,3.8999999999999995,2.4,0.7,5.3,3.25,4.15,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
963,0.132,3.8999999999999995,2.6999999999999997,0.7,5.3,3.25,3.85,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
964,0.132,3.8999999999999995,2.9999999999999996,0.7,5.3,3.25,3.55,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
965,0.132,3.8999999999999995,3.3,0.7,5.3,3.25,3.25,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
966,0.132,3.8999999999999995,3.5999999999999996,0.7,5.3,3.25,2.95,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
967,0.132,3.8999999999999995,3.8999999999999995,0.7,5.3,3.25,2.65,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
968,0.132,3.8999999999999995,4.2,0.7,5.3,3.25,2.35,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
969,0.132,3.8999999999999995,4.5,0.7,5.3,3.25,2.05,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
970,0.132,3.8999999999999995,4.8,0.7,5.3,3.25,1.75,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
971,0.132,3.8999999999999995,2.4,0.7,5.3,3.25,4.15,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
972,0.132,3.8999999999999995,2.6999999999999997,0.7,5.3,3.25,3.85,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
973,0.132,3.8999999999999995,2.9999999999999996,0.7,5.3,3.25,3.55,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
974,0.132,3.8999999999999995,3.3,0.7,5.3,3.25,3.25,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
975,0.132,3.8999999999999995,3.5999999999999996,0.7,5.3,3.25,2.95,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
976,0.132,3.8999999999999995,3.8999999999999995,0.7,5.3,3.25,2.65,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
977,0.132,3.8999999999999995,4.2,0.7,5.3,3.25,2.35,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
978,0.132,3.8999999999999995,4.5,0.7,5.3,3.25,2.05,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
979,0.132,3.8999999999999995,4.8,0.7,5.3,3.25,1.75,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
980,0.132,3.8999999999999995,2.0999999999999996,0.7,5.3,3.25,4.45,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
981,0.132,3.8999999999999995,2.4,0.7,5.3,3.25,4.15,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
982,0.132,3.8999999999999995,2.6999999999999997,0.7,5.3,3.25,3.85,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
983,0.132,3.8999999999999995,2.9999999999999996,0.7,5.3,3.25,3.55,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
984,0.132,3.8999999999999995,3.3,0.7,5.3,3.25,3.25,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
985,0.132,3.8999999999999995,3.5999999999999996,0.7,5.3,3.25,2.95,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
986,0.132,3.8999999999999995,3.8999999999999995,0.7,5.3,3.25,2.65,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
987,0.132,3.8999999999999995,4.2,0.7,5.3,3.25,2.35,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
988,0.132,3.8999999999999995,4.5,0.7,5.3,3.25,2.05,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
989,0.132,3.8999999999999995,2.0999999999999996,0.7,5.3,3.25,4.45,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
990,0.132,3.8999999999999995,2.4,0.7,5.3,3.25,4.15,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
991,0.132,3.8999999999999995,2.6999999999999997,0.7,5.3,3.25,3.85,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
992,0.132,3.8999999999999995,2.9999999999999996,0.7,5.3,3.25,3.55,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
993,0.132,3.8999999999999995,3.3,0.7,5.3,3.25,3.25,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
994,0.132,3.8999999999999995,3.5999999999999996,0.7,5.3,3.25,2.95,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
995,0.132,3.8999999999999995,3.8999999999999995,0.7,5.3,3.25,2.65,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
996,0.132,3.8999999999999995,4.2,0.7,5.3,3.25,2.35,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
997,0.132,3.8999999999999995,1.8,0.7,5.3,3.25,4.75,34.0,3.0,159.0,29.0,5.379,6.0,102.0,0.13
